Tag Name,Address,Data Type,Respect Data Type,Client Access,Scan Rate,Scaling,Raw Low,Raw High,Scaled Low,Scaled High,Scaled Data Type,Clamp Low,Clamp High,Eng Units,Description,Negate Value
"M5198.Alarm.RFID_WriteFault","DB50.DBX5923.2",Boolean,1,RO,100,,,,,,,,,,"M5198RFID写入错误",
"M5198.Alarm.TimeOutFault","DB70.DBX394.3",Boolean,1,RO,100,,,,,,,,,,"M5198超时故障",
"M5198.Alarm.TM_JY_Fault","DB50.DBX5923.0",Boolean,1,RO,100,,,,,,,,,,"M5198条码校验故障",
"M5198.Alarm.TotalFault","DB70.DBX394.1",Boolean,1,RO,100,,,,,,,,,,"M5198总故障",
"M5198.Alarm.WX_Fault","DB50.DBX5922.1",Boolean,1,RO,100,,,,,,,,,,"M5198外形故障",
"M5198.Alarm.WX_TM_Fault","DB50.DBX5922.0",Boolean,1,RO,100,,,,,,,,,,"M5198外形条码总故障",
"M5198.State.Allow","DB50.DBB5929",Byte,1,RO,100,,,,,,,,,,"M5198允许拆盘",
"M5198.State.ForwardRun","DB70.DBX395.6",Boolean,1,RO,100,,,,,,,,,,"M5198正转运行",
"M5198.State.Get_Num","DB50.DBB5928",Byte,1,RO,100,,,,,,,,,,"M5198已取数量",
"M5198.State.LastOne","DB50.DBX5923.4",Boolean,1,RO,100,,,,,,,,,,"M5198强制推盘",
"M5198.State.Load","DB70.DBX395.5",Boolean,1,RO,100,,,,,,,,,,"M5198负载",
"M5198.State.M5198_2_RF","Q270.0",Boolean,1,RO,100,,,,,,,,,,"5198.2上升",
"M5198.State.MD_State1","DB50.DINT5930",Long,1,RO,100,,,,,,,,,,"M5198码垛状态1",
"M5198.State.MD_State2","DB50.DBB5934",Byte,1,RO,100,,,,,,,,,,"M5198码垛状态2",
"M5198.State.Need_Num","DB50.DBB5927",Byte,1,RO,100,,,,,,,,,,"M5198要取数量",
"M5198.State.PR5198_1","I140.4",Boolean,1,RO,100,,,,,,,,,,"5198高位",
"M5198.State.PR5198_2","I140.6",Boolean,1,RO,100,,,,,,,,,,"5198低位",
"M5198.State.ReversalRun","DB70.DBX395.7",Boolean,1,RO,100,,,,,,,,,,"M5198反转运行",
"M5198.State.Runing","DB70.DBX394.0",Boolean,1,RO,100,,,,,,,,,,"M5198设备运行标志",
"M5198.State.SelectPlace","DB70.DBX394.7",Boolean,1,RO,100,,,,,,,,,,"M5198选中位",
"M5198.State.YX_DX","DB50.DBB5925",Byte,1,RO,100,,,,,,,,,,"M5198码垛垛型",
"M5198.State.YX_Num","DB50.DBB5926",Byte,1,RO,100,,,,,,,,,,"M5198烟箱数量",
"M5198.State.YX_Type","DB50.DBB5924",Byte,1,RO,100,,,,,,,,,,"M5198烟箱类型",
"M5198.Task.Code","DB50.DINT5912",Long,1,RO,100,,,,,,,,,,"M5198托盘条码",
"M5198.Task.DestSta","DB50.DBW5920",Short,1,RO,100,,,,,,,,,,"M5198目标地址",
"M5198.Task.StartSta","DB50.DBW5918",Short,1,RO,100,,,,,,,,,,"M5198起始地址",
"M5198.Task.Task","DB50.DBW5910",Short,1,RO,100,,,,,,,,,,"M5198任务号",
"M5198.Task.TpType","DB50.DBW5916",Short,1,RO,100,,,,,,,,,,"M5198货物类型",
"M5199.Alarm.B_Fault","DB50.DBX5952.4",Boolean,1,RO,100,,,,,,,,,,"M5199后超长",
"M5199.Alarm.DriveFault","DB70.DBX396.2",Boolean,1,RO,100,,,,,,,,,,"M5199驱动器故障",
"M5199.Alarm.EstopFault","DB70.DBX397.3",Boolean,1,RO,100,,,,,,,,,,"M5199急停故障",
"M5199.Alarm.F_Fault","DB50.DBX5952.3",Boolean,1,RO,100,,,,,,,,,,"M5199前超长",
"M5199.Alarm.H_Fault","DB50.DBX5952.2",Boolean,1,RO,100,,,,,,,,,,"M5199超高",
"M5199.Alarm.L_Fault","DB50.DBX5952.5",Boolean,1,RO,100,,,,,,,,,,"M5199左超宽",
"M5199.Alarm.LS_Fault","DB70.DBX397.2",Boolean,1,RO,100,,,,,,,,,,"M5199限位故障",
"M5199.Alarm.NoRead","DB50.DBX5953.1",Boolean,1,RO,100,,,,,,,,,,"M5199条码未读出",
"M5199.Alarm.OutSideFault","DB70.DBX397.1",Boolean,1,RO,100,,,,,,,,,,"M5199货物超边故障",
"M5199.Alarm.PH_Fault","DB70.DBX396.6",Boolean,1,RO,100,,,,,,,,,,"M5199光电管异常",
"M5199.Alarm.QF_Fault","DB70.DBX396.4",Boolean,1,RO,100,,,,,,,,,,"M5199空开故障",
"M5199.Alarm.QS_Fault","DB70.DBX396.5",Boolean,1,RO,100,,,,,,,,,,"M5199隔离开关故障",
"M5199.Alarm.R_Fault","DB50.DBX5952.6",Boolean,1,RO,100,,,,,,,,,,"M5199右超宽",
"M5199.Alarm.RFID_ReadFault","DB50.DBX5953.3",Boolean,1,RO,100,,,,,,,,,,"M5199RFID读取错误",
"M5199.Alarm.RFID_WriteFault","DB50.DBX5953.2",Boolean,1,RO,100,,,,,,,,,,"M5199RFID写入错误",
"M5199.Alarm.TimeOutFault","DB70.DBX396.3",Boolean,1,RO,100,,,,,,,,,,"M5199超时故障",
"M5199.Alarm.TM_JY_Fault","DB50.DBX5953.0",Boolean,1,RO,100,,,,,,,,,,"M5199条码校验故障",
"M5199.Alarm.TotalFault","DB70.DBX396.1",Boolean,1,RO,100,,,,,,,,,,"M5199总故障",
"M5199.Alarm.WX_Fault","DB50.DBX5952.1",Boolean,1,RO,100,,,,,,,,,,"M5199外形故障",
"M5199.Alarm.WX_TM_Fault","DB50.DBX5952.0",Boolean,1,RO,100,,,,,,,,,,"M5199外形条码总故障",
"M5199.State.Allow","DB50.DBB5959",Byte,1,RO,100,,,,,,,,,,"M5199允许拆盘",
"M5199.State.ForwardRun","DB70.DBX397.6",Boolean,1,RO,100,,,,,,,,,,"M5199正转运行",
"M5199.State.Get_Num","DB50.DBB5958",Byte,1,RO,100,,,,,,,,,,"M5199已取数量",
"M5199.State.KA5199_DOWN","Q78.7",Boolean,1,RO,100,,,,,,,,,,"5199气缸下降",
"M5199.State.KA5199_UP","Q78.5",Boolean,1,RO,100,,,,,,,,,,"5199气缸上升",
"M5199.State.LastOne","DB50.DBX5953.4",Boolean,1,RO,100,,,,,,,,,,"M5199强制推盘",
"M5199.State.Load","DB70.DBX397.5",Boolean,1,RO,100,,,,,,,,,,"M5199负载",
"M5199.State.MD_State1","DB50.DINT5960",Long,1,RO,100,,,,,,,,,,"M5199码垛状态1",
"M5199.State.MD_State2","DB50.DBB5964",Byte,1,RO,100,,,,,,,,,,"M5199码垛状态2",
"M5199.State.MS5199_1","I128.6",Boolean,1,RO,100,,,,,,,,,,"5199气缸高位",
"M5199.State.MS5199_2","I128.1",Boolean,1,RO,100,,,,,,,,,,"5199气缸低位",
"M5199.State.Need_Num","DB50.DBB5957",Byte,1,RO,100,,,,,,,,,,"M5199要取数量",
"M5199.State.PH1","I128.2",Boolean,1,RO,100,,,,,,,,,,"5199减速光电",
"M5199.State.PH2","I128.4",Boolean,1,RO,100,,,,,,,,,,"5199到位光电",
"M5199.State.ReversalRun","DB70.DBX397.7",Boolean,1,RO,100,,,,,,,,,,"M5199反转运行",
"M5199.State.Runing","DB70.DBX396.0",Boolean,1,RO,100,,,,,,,,,,"M5199设备运行标志",
"M5199.State.SelectPlace","DB70.DBX396.7",Boolean,1,RO,100,,,,,,,,,,"M5199选中位",
"M5199.State.YX_DX","DB50.DBB5955",Byte,1,RO,100,,,,,,,,,,"M5199码垛垛型",
"M5199.State.YX_Num","DB50.DBB5956",Byte,1,RO,100,,,,,,,,,,"M5199烟箱数量",
"M5199.State.YX_Type","DB50.DBB5954",Byte,1,RO,100,,,,,,,,,,"M5199烟箱类型",
"M5199.Task.Code","DB50.DINT5942",Long,1,RO,100,,,,,,,,,,"M5199托盘条码",
"M5199.Task.DestSta","DB50.DBW5950",Short,1,RO,100,,,,,,,,,,"M5199目标地址",
"M5199.Task.StartSta","DB50.DBW5948",Short,1,RO,100,,,,,,,,,,"M5199起始地址",
"M5199.Task.Task","DB50.DBW5940",Short,1,RO,100,,,,,,,,,,"M5199任务号",
"M5199.Task.TpType","DB50.DBW5946",Short,1,RO,100,,,,,,,,,,"M5199货物类型",
"M5200.Alarm.B_Fault","DB50.DBX5982.4",Boolean,1,RO,100,,,,,,,,,,"M5200后超长",
"M5200.Alarm.DriveFault","DB70.DBX398.2",Boolean,1,RO,100,,,,,,,,,,"M5200驱动器故障",
"M5200.Alarm.EstopFault","DB70.DBX399.3",Boolean,1,RO,100,,,,,,,,,,"M5200急停故障",
"M5200.Alarm.F_Fault","DB50.DBX5982.3",Boolean,1,RO,100,,,,,,,,,,"M5200前超长",
"M5200.Alarm.H_Fault","DB50.DBX5982.2",Boolean,1,RO,100,,,,,,,,,,"M5200超高",
"M5200.Alarm.L_Fault","DB50.DBX5982.5",Boolean,1,RO,100,,,,,,,,,,"M5200左超宽",
"M5200.Alarm.LS_Fault","DB70.DBX399.2",Boolean,1,RO,100,,,,,,,,,,"M5200限位故障",
"M5200.Alarm.NoRead","DB50.DBX5983.1",Boolean,1,RO,100,,,,,,,,,,"M5200条码未读出",
"M5200.Alarm.OutSideFault","DB70.DBX399.1",Boolean,1,RO,100,,,,,,,,,,"M5200货物超边故障",
"M5200.Alarm.PH_Fault","DB70.DBX398.6",Boolean,1,RO,100,,,,,,,,,,"M5200光电管异常",
"M5200.Alarm.QF_Fault","DB70.DBX398.4",Boolean,1,RO,100,,,,,,,,,,"M5200空开故障",
"M5200.Alarm.QS_Fault","DB70.DBX398.5",Boolean,1,RO,100,,,,,,,,,,"M5200隔离开关故障",
"M5200.Alarm.R_Fault","DB50.DBX5982.6",Boolean,1,RO,100,,,,,,,,,,"M5200右超宽",
"M5200.Alarm.RFID_ReadFault","DB50.DBX5983.3",Boolean,1,RO,100,,,,,,,,,,"M5200RFID读取错误",
"M5200.Alarm.RFID_WriteFault","DB50.DBX5983.2",Boolean,1,RO,100,,,,,,,,,,"M5200RFID写入错误",
"M5200.Alarm.TimeOutFault","DB70.DBX398.3",Boolean,1,RO,100,,,,,,,,,,"M5200超时故障",
"M5200.Alarm.TM_JY_Fault","DB50.DBX5983.0",Boolean,1,RO,100,,,,,,,,,,"M5200条码校验故障",
"M5200.Alarm.TotalFault","DB70.DBX398.1",Boolean,1,RO,100,,,,,,,,,,"M5200总故障",
"M5200.Alarm.WX_Fault","DB50.DBX5982.1",Boolean,1,RO,100,,,,,,,,,,"M5200外形故障",
"M5200.Alarm.WX_TM_Fault","DB50.DBX5982.0",Boolean,1,RO,100,,,,,,,,,,"M5200外形条码总故障",
"M5200.State.Allow","DB50.DBB5989",Byte,1,RO,100,,,,,,,,,,"M5200允许拆盘",
"M5200.State.ForwardRun","DB70.DBX399.6",Boolean,1,RO,100,,,,,,,,,,"M5200正转运行",
"M5200.State.Get_Num","DB50.DBB5988",Byte,1,RO,100,,,,,,,,,,"M5200已取数量",
"M5200.State.LastOne","DB50.DBX5983.4",Boolean,1,RO,100,,,,,,,,,,"M5200强制推盘",
"M5200.State.Load","DB70.DBX399.5",Boolean,1,RO,100,,,,,,,,,,"M5200负载",
"M5200.State.MD_State1","DB50.DINT5990",Long,1,RO,100,,,,,,,,,,"M5200码垛状态1",
"M5200.State.MD_State2","DB50.DBB5994",Byte,1,RO,100,,,,,,,,,,"M5200码垛状态2",
"M5200.State.Need_Num","DB50.DBB5987",Byte,1,RO,100,,,,,,,,,,"M5200要取数量",
"M5200.State.PH1","I129.2",Boolean,1,RO,100,,,,,,,,,,"5200到位光电",
"M5200.State.ReversalRun","DB70.DBX399.7",Boolean,1,RO,100,,,,,,,,,,"M5200反转运行",
"M5200.State.Runing","DB70.DBX398.0",Boolean,1,RO,100,,,,,,,,,,"M5200设备运行标志",
"M5200.State.SelectPlace","DB70.DBX398.7",Boolean,1,RO,100,,,,,,,,,,"M5200选中位",
"M5200.State.YX_DX","DB50.DBB5985",Byte,1,RO,100,,,,,,,,,,"M5200码垛垛型",
"M5200.State.YX_Num","DB50.DBB5986",Byte,1,RO,100,,,,,,,,,,"M5200烟箱数量",
"M5200.State.YX_Type","DB50.DBB5984",Byte,1,RO,100,,,,,,,,,,"M5200烟箱类型",
"M5200.Task.Code","DB50.DINT5972",Long,1,RO,100,,,,,,,,,,"M5200托盘条码",
"M5200.Task.DestSta","DB50.DBW5980",Short,1,RO,100,,,,,,,,,,"M5200目标地址",
"M5200.Task.StartSta","DB50.DBW5978",Short,1,RO,100,,,,,,,,,,"M5200起始地址",
"M5200.Task.Task","DB50.DBW5970",Short,1,RO,100,,,,,,,,,,"M5200任务号",
"M5200.Task.TpType","DB50.DBW5976",Short,1,RO,100,,,,,,,,,,"M5200货物类型",
"M5201.Alarm.B_Fault","DB50.DBX6012.4",Boolean,1,RO,100,,,,,,,,,,"M5201后超长",
"M5201.Alarm.DriveFault","DB70.DBX400.2",Boolean,1,RO,100,,,,,,,,,,"M5201驱动器故障",
"M5201.Alarm.EstopFault","DB70.DBX401.3",Boolean,1,RO,100,,,,,,,,,,"M5201急停故障",
"M5201.Alarm.F_Fault","DB50.DBX6012.3",Boolean,1,RO,100,,,,,,,,,,"M5201前超长",
"M5201.Alarm.H_Fault","DB50.DBX6012.2",Boolean,1,RO,100,,,,,,,,,,"M5201超高",
"M5201.Alarm.L_Fault","DB50.DBX6012.5",Boolean,1,RO,100,,,,,,,,,,"M5201左超宽",
"M5201.Alarm.LS_Fault","DB70.DBX401.2",Boolean,1,RO,100,,,,,,,,,,"M5201限位故障",
"M5201.Alarm.NoRead","DB50.DBX6013.1",Boolean,1,RO,100,,,,,,,,,,"M5201条码未读出",
"M5201.Alarm.OutSideFault","DB70.DBX401.1",Boolean,1,RO,100,,,,,,,,,,"M5201货物超边故障",
"M5201.Alarm.PH_Fault","DB70.DBX400.6",Boolean,1,RO,100,,,,,,,,,,"M5201光电管异常",
"M5201.Alarm.QF_Fault","DB70.DBX400.4",Boolean,1,RO,100,,,,,,,,,,"M5201空开故障",
"M5201.Alarm.QS_Fault","DB70.DBX400.5",Boolean,1,RO,100,,,,,,,,,,"M5201隔离开关故障",
"M5201.Alarm.R_Fault","DB50.DBX6012.6",Boolean,1,RO,100,,,,,,,,,,"M5201右超宽",
"M5201.Alarm.RFID_ReadFault","DB50.DBX6013.3",Boolean,1,RO,100,,,,,,,,,,"M5201RFID读取错误",
"M5201.Alarm.RFID_WriteFault","DB50.DBX6013.2",Boolean,1,RO,100,,,,,,,,,,"M5201RFID写入错误",
"M5201.Alarm.TimeOutFault","DB70.DBX400.3",Boolean,1,RO,100,,,,,,,,,,"M5201超时故障",
"M5201.Alarm.TM_JY_Fault","DB50.DBX6013.0",Boolean,1,RO,100,,,,,,,,,,"M5201条码校验故障",
"M5201.Alarm.TotalFault","DB70.DBX400.1",Boolean,1,RO,100,,,,,,,,,,"M5201总故障",
"M5201.Alarm.WX_Fault","DB50.DBX6012.1",Boolean,1,RO,100,,,,,,,,,,"M5201外形故障",
"M5201.Alarm.WX_TM_Fault","DB50.DBX6012.0",Boolean,1,RO,100,,,,,,,,,,"M5201外形条码总故障",
"M5201.State.Allow","DB50.DBB6019",Byte,1,RO,100,,,,,,,,,,"M5201允许拆盘",
"M5201.State.ForwardRun","DB70.DBX401.6",Boolean,1,RO,100,,,,,,,,,,"M5201正转运行",
"M5201.State.Get_Num","DB50.DBB6018",Byte,1,RO,100,,,,,,,,,,"M5201已取数量",
"M5201.State.KA5201_DOWN","Q89.2",Boolean,1,RO,100,,,,,,,,,,"5201气缸下降",
"M5201.State.KA5201_UP","Q89.0",Boolean,1,RO,100,,,,,,,,,,"5201气缸上升",
"M5201.State.LastOne","DB50.DBX6013.4",Boolean,1,RO,100,,,,,,,,,,"M5201强制推盘",
"M5201.State.Load","DB70.DBX401.5",Boolean,1,RO,100,,,,,,,,,,"M5201负载",
"M5201.State.MD_State1","DB50.DINT6020",Long,1,RO,100,,,,,,,,,,"M5201码垛状态1",
"M5201.State.MD_State2","DB50.DBB6024",Byte,1,RO,100,,,,,,,,,,"M5201码垛状态2",
"M5201.State.MS5201_1","I141.6",Boolean,1,RO,100,,,,,,,,,,"5201气缸高位",
"M5201.State.MS5201_2","I141.1",Boolean,1,RO,100,,,,,,,,,,"5201气缸低位",
"M5201.State.Need_Num","DB50.DBB6017",Byte,1,RO,100,,,,,,,,,,"M5201要取数量",
"M5201.State.PH1","I141.2",Boolean,1,RO,100,,,,,,,,,,"5201减速光电",
"M5201.State.PH2","I141.4",Boolean,1,RO,100,,,,,,,,,,"5201到位光电",
"M5201.State.ReversalRun","DB70.DBX401.7",Boolean,1,RO,100,,,,,,,,,,"M5201反转运行",
"M5201.State.Runing","DB70.DBX400.0",Boolean,1,RO,100,,,,,,,,,,"M5201设备运行标志",
"M5201.State.SelectPlace","DB70.DBX400.7",Boolean,1,RO,100,,,,,,,,,,"M5201选中位",
"M5201.State.YX_DX","DB50.DBB6015",Byte,1,RO,100,,,,,,,,,,"M5201码垛垛型",
"M5201.State.YX_Num","DB50.DBB6016",Byte,1,RO,100,,,,,,,,,,"M5201烟箱数量",
"M5201.State.YX_Type","DB50.DBB6014",Byte,1,RO,100,,,,,,,,,,"M5201烟箱类型",
"M5201.Task.Code","DB50.DINT6002",Long,1,RO,100,,,,,,,,,,"M5201托盘条码",
"M5201.Task.DestSta","DB50.DBW6010",Short,1,RO,100,,,,,,,,,,"M5201目标地址",
"M5201.Task.StartSta","DB50.DBW6008",Short,1,RO,100,,,,,,,,,,"M5201起始地址",
"M5201.Task.Task","DB50.DBW6000",Short,1,RO,100,,,,,,,,,,"M5201任务号",
"M5201.Task.TpType","DB50.DBW6006",Short,1,RO,100,,,,,,,,,,"M5201货物类型",
"M5202.Alarm.B_Fault","DB50.DBX6042.4",Boolean,1,RO,100,,,,,,,,,,"M5202后超长",
"M5202.Alarm.DriveFault","DB70.DBX402.2",Boolean,1,RO,100,,,,,,,,,,"M5202驱动器故障",
"M5202.Alarm.EstopFault","DB70.DBX403.3",Boolean,1,RO,100,,,,,,,,,,"M5202急停故障",
"M5202.Alarm.F_Fault","DB50.DBX6042.3",Boolean,1,RO,100,,,,,,,,,,"M5202前超长",
"M5202.Alarm.H_Fault","DB50.DBX6042.2",Boolean,1,RO,100,,,,,,,,,,"M5202超高",
"M5202.Alarm.L_Fault","DB50.DBX6042.5",Boolean,1,RO,100,,,,,,,,,,"M5202左超宽",
"M5202.Alarm.LS_Fault","DB70.DBX403.2",Boolean,1,RO,100,,,,,,,,,,"M5202限位故障",
"M5202.Alarm.NoRead","DB50.DBX6043.1",Boolean,1,RO,100,,,,,,,,,,"M5202条码未读出",
"M5202.Alarm.OutSideFault","DB70.DBX403.1",Boolean,1,RO,100,,,,,,,,,,"M5202货物超边故障",
"M5202.Alarm.PH_Fault","DB70.DBX402.6",Boolean,1,RO,100,,,,,,,,,,"M5202光电管异常",
"M5202.Alarm.QF_Fault","DB70.DBX402.4",Boolean,1,RO,100,,,,,,,,,,"M5202空开故障",
"M5202.Alarm.QS_Fault","DB70.DBX402.5",Boolean,1,RO,100,,,,,,,,,,"M5202隔离开关故障",
"M5202.Alarm.R_Fault","DB50.DBX6042.6",Boolean,1,RO,100,,,,,,,,,,"M5202右超宽",
"M5202.Alarm.RFID_ReadFault","DB50.DBX6043.3",Boolean,1,RO,100,,,,,,,,,,"M5202RFID读取错误",
"M5202.Alarm.RFID_WriteFault","DB50.DBX6043.2",Boolean,1,RO,100,,,,,,,,,,"M5202RFID写入错误",
"M5202.Alarm.TimeOutFault","DB70.DBX402.3",Boolean,1,RO,100,,,,,,,,,,"M5202超时故障",
"M5202.Alarm.TM_JY_Fault","DB50.DBX6043.0",Boolean,1,RO,100,,,,,,,,,,"M5202条码校验故障",
"M5202.Alarm.TotalFault","DB70.DBX402.1",Boolean,1,RO,100,,,,,,,,,,"M5202总故障",
"M5202.Alarm.WX_Fault","DB50.DBX6042.1",Boolean,1,RO,100,,,,,,,,,,"M5202外形故障",
"M5202.Alarm.WX_TM_Fault","DB50.DBX6042.0",Boolean,1,RO,100,,,,,,,,,,"M5202外形条码总故障",
"M5202.State.Allow","DB50.DBB6049",Byte,1,RO,100,,,,,,,,,,"M5202允许拆盘",
"M5202.State.ForwardRun","DB70.DBX403.6",Boolean,1,RO,100,,,,,,,,,,"M5202正转运行",
"M5202.State.Get_Num","DB50.DBB6048",Byte,1,RO,100,,,,,,,,,,"M5202已取数量",
"M5202.State.LastOne","DB50.DBX6043.4",Boolean,1,RO,100,,,,,,,,,,"M5202强制推盘",
"M5202.State.Load","DB70.DBX403.5",Boolean,1,RO,100,,,,,,,,,,"M5202负载",
"M5202.State.MD_State1","DB50.DINT6050",Long,1,RO,100,,,,,,,,,,"M5202码垛状态1",
"M5202.State.MD_State2","DB50.DBB6054",Byte,1,RO,100,,,,,,,,,,"M5202码垛状态2",
"M5202.State.Need_Num","DB50.DBB6047",Byte,1,RO,100,,,,,,,,,,"M5202要取数量",
"M5202.State.PH1","I142.2",Boolean,1,RO,100,,,,,,,,,,"5202到位光电1",
"M5202.State.ReversalRun","DB70.DBX403.7",Boolean,1,RO,100,,,,,,,,,,"M5202反转运行",
"M5202.State.Runing","DB70.DBX402.0",Boolean,1,RO,100,,,,,,,,,,"M5202设备运行标志",
"M5202.State.SelectPlace","DB70.DBX402.7",Boolean,1,RO,100,,,,,,,,,,"M5202选中位",
"M5202.State.YX_DX","DB50.DBB6045",Byte,1,RO,100,,,,,,,,,,"M5202码垛垛型",
"M5202.State.YX_Num","DB50.DBB6046",Byte,1,RO,100,,,,,,,,,,"M5202烟箱数量",
"M5202.State.YX_Type","DB50.DBB6044",Byte,1,RO,100,,,,,,,,,,"M5202烟箱类型",
"M5202.Task.Code","DB50.DINT6032",Long,1,RO,100,,,,,,,,,,"M5202托盘条码",
"M5202.Task.DestSta","DB50.DBW6040",Short,1,RO,100,,,,,,,,,,"M5202目标地址",
"M5202.Task.StartSta","DB50.DBW6038",Short,1,RO,100,,,,,,,,,,"M5202起始地址",
"M5202.Task.Task","DB50.DBW6030",Short,1,RO,100,,,,,,,,,,"M5202任务号",
"M5202.Task.TpType","DB50.DBW6036",Short,1,RO,100,,,,,,,,,,"M5202货物类型",
"M5203.Alarm.B_Fault","DB50.DBX6072.4",Boolean,1,RO,100,,,,,,,,,,"M5203后超长",
"M5203.Alarm.DriveFault","DB70.DBX404.2",Boolean,1,RO,100,,,,,,,,,,"M5203驱动器故障",
"M5203.Alarm.EstopFault","DB70.DBX405.3",Boolean,1,RO,100,,,,,,,,,,"M5203急停故障",
"M5203.Alarm.F_Fault","DB50.DBX6072.3",Boolean,1,RO,100,,,,,,,,,,"M5203前超长",
"M5203.Alarm.H_Fault","DB50.DBX6072.2",Boolean,1,RO,100,,,,,,,,,,"M5203超高",
"M5203.Alarm.L_Fault","DB50.DBX6072.5",Boolean,1,RO,100,,,,,,,,,,"M5203左超宽",
"M5203.Alarm.LS_Fault","DB70.DBX405.2",Boolean,1,RO,100,,,,,,,,,,"M5203限位故障",
"M5203.Alarm.NoRead","DB50.DBX6073.1",Boolean,1,RO,100,,,,,,,,,,"M5203条码未读出",
"M5203.Alarm.OutSideFault","DB70.DBX405.1",Boolean,1,RO,100,,,,,,,,,,"M5203货物超边故障",
"M5203.Alarm.PH_Fault","DB70.DBX404.6",Boolean,1,RO,100,,,,,,,,,,"M5203光电管异常",
"M5203.Alarm.QF_Fault","DB70.DBX404.4",Boolean,1,RO,100,,,,,,,,,,"M5203空开故障",
"M5203.Alarm.QS_Fault","DB70.DBX404.5",Boolean,1,RO,100,,,,,,,,,,"M5203隔离开关故障",
"M5203.Alarm.R_Fault","DB50.DBX6072.6",Boolean,1,RO,100,,,,,,,,,,"M5203右超宽",
"M5203.Alarm.RFID_ReadFault","DB50.DBX6073.3",Boolean,1,RO,100,,,,,,,,,,"M5203RFID读取错误",
"M5203.Alarm.RFID_WriteFault","DB50.DBX6073.2",Boolean,1,RO,100,,,,,,,,,,"M5203RFID写入错误",
"M5203.Alarm.TimeOutFault","DB70.DBX404.3",Boolean,1,RO,100,,,,,,,,,,"M5203超时故障",
"M5203.Alarm.TM_JY_Fault","DB50.DBX6073.0",Boolean,1,RO,100,,,,,,,,,,"M5203条码校验故障",
"M5203.Alarm.TotalFault","DB70.DBX404.1",Boolean,1,RO,100,,,,,,,,,,"M5203总故障",
"M5203.Alarm.WX_Fault","DB50.DBX6072.1",Boolean,1,RO,100,,,,,,,,,,"M5203外形故障",
"M5203.Alarm.WX_TM_Fault","DB50.DBX6072.0",Boolean,1,RO,100,,,,,,,,,,"M5203外形条码总故障",
"M5203.State.Allow","DB50.DBB6079",Byte,1,RO,100,,,,,,,,,,"M5203允许拆盘",
"M5203.State.ForwardRun","DB70.DBX405.6",Boolean,1,RO,100,,,,,,,,,,"M5203正转运行",
"M5203.State.Get_Num","DB50.DBB6078",Byte,1,RO,100,,,,,,,,,,"M5203已取数量",
"M5203.State.LastOne","DB50.DBX6073.4",Boolean,1,RO,100,,,,,,,,,,"M5203强制推盘",
"M5203.State.Load","DB70.DBX405.5",Boolean,1,RO,100,,,,,,,,,,"M5203负载",
"M5203.State.MD_State1","DB50.DINT6080",Long,1,RO,100,,,,,,,,,,"M5203码垛状态1",
"M5203.State.MD_State2","DB50.DBB6084",Byte,1,RO,100,,,,,,,,,,"M5203码垛状态2",
"M5203.State.Need_Num","DB50.DBB6077",Byte,1,RO,100,,,,,,,,,,"M5203要取数量",
"M5203.State.PH1","I141.5",Boolean,1,RO,100,,,,,,,,,,"5203到位光电1",
"M5203.State.PH2","I141.7",Boolean,1,RO,100,,,,,,,,,,"5203到位光电2",
"M5203.State.ReversalRun","DB70.DBX405.7",Boolean,1,RO,100,,,,,,,,,,"M5203反转运行",
"M5203.State.Runing","DB70.DBX404.0",Boolean,1,RO,100,,,,,,,,,,"M5203设备运行标志",
"M5203.State.SelectPlace","DB70.DBX404.7",Boolean,1,RO,100,,,,,,,,,,"M5203选中位",
"M5203.State.YX_DX","DB50.DBB6075",Byte,1,RO,100,,,,,,,,,,"M5203码垛垛型",
"M5203.State.YX_Num","DB50.DBB6076",Byte,1,RO,100,,,,,,,,,,"M5203烟箱数量",
"M5203.State.YX_Type","DB50.DBB6074",Byte,1,RO,100,,,,,,,,,,"M5203烟箱类型",
"M5203.Task.Code","DB50.DINT6062",Long,1,RO,100,,,,,,,,,,"M5203托盘条码",
"M5203.Task.DestSta","DB50.DBW6070",Short,1,RO,100,,,,,,,,,,"M5203目标地址",
"M5203.Task.StartSta","DB50.DBW6068",Short,1,RO,100,,,,,,,,,,"M5203起始地址",
"M5203.Task.Task","DB50.DBW6060",Short,1,RO,100,,,,,,,,,,"M5203任务号",
"M5203.Task.TpType","DB50.DBW6066",Short,1,RO,100,,,,,,,,,,"M5203货物类型",
"M5204.Alarm.B_Fault","DB50.DBX6102.4",Boolean,1,RO,100,,,,,,,,,,"M5204后超长",
"M5204.Alarm.DriveFault","DB70.DBX406.2",Boolean,1,RO,100,,,,,,,,,,"M5204驱动器故障",
"M5204.Alarm.EstopFault","DB70.DBX407.3",Boolean,1,RO,100,,,,,,,,,,"M5204急停故障",
"M5204.Alarm.F_Fault","DB50.DBX6102.3",Boolean,1,RO,100,,,,,,,,,,"M5204前超长",
"M5204.Alarm.H_Fault","DB50.DBX6102.2",Boolean,1,RO,100,,,,,,,,,,"M5204超高",
"M5204.Alarm.L_Fault","DB50.DBX6102.5",Boolean,1,RO,100,,,,,,,,,,"M5204左超宽",
"M5204.Alarm.LS_Fault","DB70.DBX407.2",Boolean,1,RO,100,,,,,,,,,,"M5204限位故障",
